CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
565.0,France,Male,24,10,117755.08,1,0,1,76903.13,0
523.0,Spain,Male,33,0,0.0,4,0,0,36363.16,1
630.0,Spain,Male,48,0,0.0,1,1,0,62793.04,0
704.0,France,Male,43,9,0.0,2,1,0,167096.61,0
773.0,France,Male,46,7,0.0,1,1,1,46012.31,0
809.0,Spain,Female,49,6,26678.21,1,0,1,69587.45,0
617.0,Spain,Male,42,8,0.0,2,1,0,113439.08,0
440.0,France,Female,31,2,111668.92,2,1,1,188921.7,0
833.0,Germany,Male,41,10,112150.09,2,1,0,124188.87,1
574.0,France,Male,48,3,61841.04,2,1,0,78274.64,1
571.0,Germany,Male,18,4,0.0,2,1,1,191477.62,0
729.0,Germany,Female,50,10,84520.25,2,1,1,3655.93,0
703.0,Germany,Female,38,8,0.0,2,1,1,83724.07,0
565.0,Spain,Female,28,6,80167.87,1,0,1,36099.78,0
695.0,France,Female,32,1,31732.5,1,0,0,144503.95,0
628.0,France,Female,22,3,96613.22,1,1,1,83966.27,0
569.0,Germany,Male,42,8,174005.52,1,0,0,178149.49,0
650.0,Germany,Male,31,10,55811.5,1,0,1,96011.59,0
687.0,France,Female,33,5,120907.15,1,0,0,63592.54,1
651.0,Spain,Female,37,6,214194.92,2,1,0,1682.77,0
777.0,Spain,Male,50,3,0.0,2,1,0,185090.12,1
734.0,France,Male,39,4,0.0,1,0,0,137551.91,0
676.0,France,Male,27,1,56600.0,2,1,1,135352.18,0
618.0,Germany,Male,33,3,0.0,2,1,0,165088.46,1
636.0,Spain,Male,46,0,0.0,2,1,1,1098.12,0
612.0,Germany,Female,34,4,0.0,2,1,1,136636.98,0
771.0,France,Female,24,10,0.0,2,0,0,28237.35,0
687.0,Spain,Female,57,7,38876.19,1,1,0,157009.92,1
673.0,Germany,Female,31,2,83270.95,1,1,1,155420.29,1
620.0,Germany,Male,36,7,0.0,1,0,1,169790.64,0
610.0,France,Male,28,5,129848.86,1,1,0,86698.17,0
783.0,Spain,Male,38,9,198729.79,2,0,0,108620.07,1
549.0,France,Female,38,0,0.0,2,0,1,34837.41,0
669.0,France,Male,42,10,142306.34,2,1,0,22891.17,1
482.0,Germany,Male,40,0,0.0,1,1,1,144890.67,0
713.0,Germany,Male,33,7,165866.65,1,1,1,17549.51,0
378.0,France,Female,44,7,74926.72,1,1,0,185640.22,0
620.0,France,Female,49,9,92280.7,1,1,1,67746.4,1
769.0,Germany,Female,35,8,110940.5,1,1,1,164107.35,0
693.0,France,Male,25,7,0.0,1,0,1,58955.32,0
735.0,France,Female,43,0,91820.99,2,1,1,183698.74,0
572.0,Spain,Female,44,6,187104.58,2,0,0,143698.46,1
673.0,Germany,Female,36,9,115282.88,2,1,1,78119.71,0
685.0,Germany,Female,47,6,93788.05,2,0,1,29463.51,0
567.0,France,Female,39,8,0.0,1,1,1,188441.17,0
610.0,France,Female,29,0,0.0,2,1,1,40299.01,0
643.0,France,Male,54,0,130644.05,2,1,1,36109.65,0
589.0,France,Female,56,3,232654.15,1,1,1,97145.18,1
705.0,France,Male,21,6,0.0,1,1,1,196615.21,0
608.0,Germany,Female,46,9,137823.98,1,0,0,130609.35,1
640.0,Germany,Female,37,8,0.0,2,1,1,8511.68,0
593.0,France,Female,35,9,81294.9,2,1,0,119899.39,0
643.0,France,Male,41,5,160499.77,1,1,1,47915.28,0
658.0,Spain,Female,28,4,35656.02,1,1,1,191905.79,0
685.0,Germany,Male,48,2,0.0,2,1,0,39276.11,0
727.0,Germany,Male,29,8,96198.92,1,1,0,141215.97,1
786.0,Spain,Male,38,3,38311.12,2,1,0,40595.94,0
632.0,Spain,Female,47,6,0.0,2,1,0,40296.17,0
719.0,France,Male,45,9,0.0,4,1,0,84063.26,0
637.0,France,Female,31,6,98783.29,1,1,1,144373.38,0
681.0,Germany,Male,53,7,0.0,2,0,0,48070.52,1
681.0,Germany,Male,33,4,0.0,1,1,0,2644.07,0
489.0,France,Male,37,7,152911.81,2,0,0,10164.87,0
591.0,France,Male,36,7,0.0,1,0,1,194167.6,0
623.0,France,Male,41,2,0.0,1,1,0,37211.83,0
548.0,Germany,Male,46,3,0.0,2,1,0,146960.57,1
747.0,France,Female,40,3,0.0,1,1,1,4937.29,0
656.0,Spain,Male,43,0,88420.38,2,1,0,92523.08,0
581.0,France,Male,45,3,150948.39,1,0,1,144541.22,0
665.0,France,Male,32,5,173801.84,2,1,0,165331.69,1
744.0,Spain,Male,60,6,149440.9,1,0,0,111179.97,0
659.0,France,Male,38,1,28276.87,1,1,1,186040.24,0
545.0,Spain,Male,35,3,168582.99,1,0,1,104173.31,0
632.0,France,Female,41,0,69505.7,2,1,0,11546.94,0
795.0,Spain,Male,32,1,43297.24,1,1,0,89046.62,0
710.0,Spain,Female,33,3,150792.56,1,1,0,162023.58,1
630.0,France,Female,52,3,0.0,2,0,1,7301.2,0
477.0,Spain,Female,62,0,86575.74,2,1,1,104883.67,0
661.0,Spain,Male,61,4,228563.5,1,0,1,46713.97,1
767.0,France,Male,29,3,162853.3,1,1,1,115826.99,0
583.0,Spain,Male,46,1,17610.48,2,1,1,141919.53,0
656.0,France,Male,37,6,75371.68,4,0,1,170094.22,1
724.0,France,Female,29,5,220168.82,3,1,0,183252.56,1
564.0,Spain,Female,40,6,29971.87,2,1,0,80505.02,0
677.0,Spain,Female,33,6,155542.49,2,1,1,158113.62,0
605.0,France,Female,31,8,128818.42,1,0,1,130554.36,0
700.0,France,Male,54,10,51268.61,1,1,1,59742.62,0
631.0,France,Male,65,7,0.0,1,0,0,119532.87,0
445.0,France,Female,41,5,139057.07,2,1,1,24657.89,0
740.0,Germany,Male,32,10,122931.56,2,1,0,112932.77,1
716.0,Germany,Male,56,7,129759.46,2,1,1,95781.95,0
635.0,Spain,Female,54,7,0.0,2,1,0,191815.99,1
645.0,France,Male,46,0,29288.43,1,0,1,104003.47,0
528.0,France,Male,36,10,0.0,1,1,1,160206.62,0
773.0,Spain,Female,50,1,146521.93,2,1,0,84166.38,0
657.0,France,Male,40,2,12505.77,1,1,1,59273.11,0
850.0,France,Male,44,4,41899.63,1,1,1,81104.53,0
648.0,France,Female,18,3,196666.12,2,1,0,85939.43,0
849.0,France,Male,35,4,0.0,3,1,1,167517.22,0
736.0,Germany,Male,54,7,88990.53,2,1,0,142465.41,1
685.0,Germany,Male,42,0,0.0,1,1,0,155510.51,0
784.0,Germany,Male,39,4,0.0,1,1,0,107813.99,0
743.0,Spain,Female,42,7,140635.47,2,1,0,87349.73,0
563.0,France,Male,26,10,83590.14,1,1,1,174491.62,0
666.0,Germany,Male,18,1,94951.94,2,0,1,171982.72,0
589.0,Spain,Male,37,7,124779.66,2,1,1,56793.75,0
705.0,France,Male,35,0,0.0,2,0,0,110830.04,0
533.0,France,Female,33,10,0.0,1,1,0,187826.55,0
586.0,Germany,Female,34,3,36697.91,1,0,1,76845.53,1
610.0,France,Female,47,9,0.0,3,0,0,175021.32,1
577.0,France,Male,44,8,0.0,1,1,0,47151.45,0
639.0,France,Male,38,9,0.0,1,1,1,147256.19,0
643.0,France,Female,30,0,0.0,2,1,1,174736.42,0
583.0,Germany,Male,28,9,0.0,2,1,1,176792.59,0
760.0,France,Female,38,10,51206.71,1,0,1,163990.74,0
653.0,Germany,Male,40,9,0.0,1,1,1,183666.57,0
648.0,France,Male,47,3,0.0,1,1,0,24059.78,0
601.0,France,Female,41,10,162085.17,2,1,0,115909.25,0
587.0,France,Male,27,4,73577.33,2,0,1,136780.89,0
730.0,Spain,Female,37,1,0.0,2,1,0,149787.17,0
622.0,France,Female,38,7,52576.09,2,1,0,168594.57,0
545.0,Spain,Male,32,2,51503.8,2,1,1,30867.4,0
756.0,France,Female,42,2,73607.81,2,1,0,65774.99,0
763.0,Spain,Male,53,3,146501.1,2,1,1,159713.34,0
687.0,France,Female,51,6,124201.43,1,1,0,67820.7,1
699.0,Germany,Male,27,4,153915.15,2,1,1,90847.67,0
665.0,Germany,Female,39,7,80477.49,2,0,1,180794.88,1
616.0,Spain,Female,30,7,152761.97,1,0,0,131526.72,0
652.0,Spain,Female,41,0,0.0,1,1,0,99024.94,0
574.0,Germany,Male,32,5,232909.85,2,1,0,17003.91,0
550.0,Spain,Female,30,0,0.0,1,0,1,13785.54,0
543.0,France,Female,49,5,0.0,2,1,0,23290.37,0
629.0,France,Female,28,0,0.0,2,0,0,102244.79,0
740.0,Spain,Male,38,5,58320.08,1,1,1,178073.98,0
611.0,France,Male,48,7,164438.85,1,1,1,72837.32,0
640.0,Spain,Female,40,4,0.0,2,1,1,25579.41,0
622.0,France,Female,31,0,136922.18,2,1,0,33232.74,1
795.0,France,Male,20,2,10673.31,1,1,0,36889.29,0
847.0,France,Male,46,7,143432.35,1,1,0,42599.99,0
673.0,France,Male,40,7,0.0,2,1,0,54798.81,1
757.0,France,Female,32,1,0.0,1,1,0,197862.1,1
722.0,France,Male,28,0,0.0,1,1,0,98804.27,1
829.0,France,Female,18,8,0.0,2,1,1,80805.47,0
640.0,France,Male,38,7,128108.35,1,1,0,124278.57,1
658.0,France,Male,35,8,89084.39,2,1,1,55145.33,0
545.0,France,Male,33,7,0.0,1,1,1,49290.77,0
637.0,France,Male,44,9,82401.97,2,1,1,135186.24,0
709.0,Germany,Female,28,9,0.0,1,1,1,48873.8,0
587.0,France,Male,37,0,0.0,1,1,0,182525.43,0
744.0,Spain,Female,28,9,0.0,2,1,0,108712.33,0
586.0,Germany,Female,49,0,0.0,1,1,0,188466.74,1
620.0,Germany,Male,39,0,0.0,1,1,0,12706.18,0
750.0,France,Female,39,4,107543.7,1,1,1,169471.0,0
661.0,Spain,Female,37,2,201780.5,1,1,0,113445.91,1
397.0,France,Female,69,5,220017.55,1,1,1,67363.27,0
700.0,France,Male,40,2,194287.15,2,1,1,127425.69,0
643.0,France,Female,53,2,56562.65,1,0,0,78052.48,1
742.0,Spain,Female,46,0,0.0,1,1,0,160720.15,1
620.0,Spain,Female,31,0,15195.06,1,0,0,137263.96,0
664.0,France,Male,39,2,60238.74,1,1,1,101347.94,0
796.0,Spain,Female,41,10,0.0,1,1,0,159180.37,0
670.0,Spain,Male,49,2,95240.4,2,1,1,50363.12,0
724.0,France,Female,38,5,0.0,2,0,0,85905.41,0
597.0,Germany,Male,38,3,123701.34,2,1,0,94065.5,0
621.0,Spain,Female,18,5,201893.34,1,0,0,16782.25,0
453.0,Spain,Male,37,8,0.0,2,1,0,193288.55,0
580.0,France,Male,40,4,0.0,1,0,0,43349.36,0
758.0,France,Female,22,7,239618.84,1,1,1,47225.04,0
680.0,Spain,Male,31,5,0.0,1,1,1,69480.28,0
663.0,Spain,Female,21,6,46741.18,2,1,0,171243.98,0
653.0,France,Female,26,5,125107.96,1,0,1,192130.01,0
741.0,France,Female,48,3,0.0,2,0,1,94384.65,0
525.0,France,Male,53,2,0.0,2,1,1,191881.41,0
716.0,Spain,Male,54,4,180265.99,4,1,1,45575.98,1
421.0,France,Male,21,8,31293.77,1,1,1,126204.5,0
775.0,Spain,Female,24,5,193431.1,2,1,0,188449.27,0
655.0,France,Female,43,6,100297.63,2,0,1,19125.09,0
603.0,Spain,Male,43,10,95223.57,1,0,0,147554.18,0
674.0,France,Male,32,3,113880.09,1,0,0,29339.53,0
667.0,Spain,Female,22,9,0.0,1,1,0,110596.69,0
674.0,France,Male,42,8,30024.66,1,1,0,63170.56,0
621.0,France,Female,21,1,122451.63,2,1,0,166563.6,0
590.0,Spain,Female,53,6,0.0,2,1,1,171927.86,0
700.0,Spain,Male,22,10,0.0,2,1,0,43935.61,0
736.0,Germany,Female,18,6,55901.07,2,1,0,106888.37,0
586.0,France,Male,30,0,0.0,2,0,0,53366.15,0
582.0,Spain,Male,46,1,125835.83,2,1,0,73957.67,0
687.0,Germany,Female,53,9,14801.09,1,1,0,34361.62,1
667.0,France,Male,41,5,232311.3,2,1,0,152103.78,0
511.0,Spain,Female,45,7,46207.96,1,1,0,50574.27,0
599.0,Spain,Female,29,10,0.0,1,1,0,95359.2,1
641.0,France,Male,45,6,52787.5,1,1,0,39552.06,0
700.0,Spain,Male,31,10,107844.18,1,1,1,130743.95,0
626.0,Germany,Male,38,1,67339.09,2,1,1,85141.71,0
577.0,France,Male,48,8,190701.15,2,1,1,131739.68,0
642.0,Germany,Female,34,9,0.0,4,0,0,145961.56,1
470.0,Spain,Male,39,3,0.0,2,1,1,59348.38,0
691.0,France,Male,26,1,0.0,2,1,0,71701.45,0
758.0,France,Male,42,2,106262.14,1,0,0,166711.36,0
540.0,Spain,Male,33,3,158900.2,2,1,1,154521.17,0
624.0,Germany,Male,33,9,0.0,1,1,1,42347.91,0
665.0,France,Male,42,10,41013.72,1,0,0,40085.15,0
781.0,Germany,Male,32,9,160497.47,1,1,0,79601.35,1
794.0,Germany,Male,30,10,115492.18,1,1,0,181401.28,1
600.0,France,Male,29,8,0.0,2,0,0,190777.98,0
609.0,Germany,Male,48,1,149801.21,1,0,0,173782.33,1
586.0,France,Female,34,7,64386.17,2,1,1,37434.3,0
602.0,Spain,Female,40,3,0.0,2,0,0,84129.58,0
644.0,France,Male,51,4,202679.56,2,0,1,105559.3,0
752.0,France,Male,44,2,131277.79,2,1,0,124828.79,0
709.0,France,Female,46,6,146242.88,2,0,0,161406.98,1
719.0,France,Female,31,6,0.0,1,0,0,57776.68,0
622.0,France,Male,24,8,51935.71,1,1,0,22358.28,0
841.0,France,Female,33,2,0.0,1,1,0,65539.13,0
523.0,Spain,Male,32,0,145171.43,1,1,1,112827.93,0
593.0,France,Male,29,3,260000.0,1,0,0,196451.97,0
772.0,France,Female,43,1,0.0,2,0,1,14306.85,0
690.0,France,Female,53,1,112528.89,1,1,1,27115.48,0
572.0,Germany,Male,18,1,0.0,1,0,1,105757.82,0
697.0,Germany,Female,36,7,0.0,2,1,0,123030.45,1
617.0,France,Female,27,8,181524.08,2,1,0,95498.38,0
564.0,Spain,Male,36,1,30427.95,2,1,0,186821.52,0
619.0,France,Male,36,1,0.0,2,1,0,163336.27,0
514.0,Germany,Male,30,6,135584.24,1,1,1,98154.68,1
526.0,Spain,Female,41,4,80301.47,1,1,1,80357.95,0
709.0,Spain,Female,44,9,206925.42,1,1,1,6550.85,0
695.0,France,Male,30,5,79487.93,2,1,0,160848.56,0
621.0,Spain,Male,18,8,56980.27,2,1,0,89933.41,0
673.0,Spain,Male,45,5,0.0,2,1,1,19889.6,0
608.0,Spain,Female,18,8,107127.97,1,1,0,173938.16,0
617.0,France,Male,39,7,39610.42,1,1,0,197617.7,1
704.0,Germany,Female,42,0,176283.78,2,1,0,77316.95,1
686.0,Germany,Male,59,2,49407.55,1,1,0,165383.99,0
629.0,Germany,Female,29,2,0.0,3,1,1,172216.56,1
664.0,Germany,Female,55,1,157754.31,2,1,0,188271.15,0
679.0,France,Male,52,10,114592.14,1,1,1,187750.1,0
641.0,France,Male,46,5,96540.94,1,0,0,54367.68,1
526.0,Germany,Male,47,4,0.0,2,1,1,136083.6,0
629.0,Spain,Male,33,0,0.0,1,1,1,162380.61,0
632.0,France,Male,32,10,0.0,2,1,1,22942.23,0
637.0,France,Female,23,4,0.0,2,1,1,30164.16,0
611.0,France,Female,39,8,155266.4,2,0,0,18517.84,0
654.0,France,Female,40,0,70128.33,1,1,1,156014.66,0
593.0,France,Female,25,8,101990.72,2,1,0,80361.9,0
810.0,Germany,Male,41,9,121823.88,2,0,0,47071.09,1
546.0,Germany,Female,38,5,52393.91,2,1,0,187781.67,0
561.0,France,Female,48,1,30994.66,2,0,0,136408.16,0
686.0,France,Male,26,1,55622.52,1,1,0,139317.71,0
519.0,Germany,Male,29,3,0.0,1,1,1,31077.1,0
628.0,Spain,Male,34,1,0.0,2,0,0,183001.96,0
503.0,France,Male,32,7,113784.02,2,1,0,53664.64,0
594.0,Spain,Male,45,7,0.0,1,0,0,29995.6,0
584.0,France,Male,40,0,133684.25,2,1,1,6417.65,0
602.0,France,Male,35,5,108643.86,2,0,1,97948.48,0
671.0,Germany,Female,43,1,28554.05,2,0,1,163677.91,0
668.0,France,Female,51,5,65892.28,1,0,1,187331.84,0
850.0,France,Male,28,7,0.0,1,0,0,165683.91,0
530.0,France,Female,34,7,0.0,1,1,1,151687.33,0
693.0,France,Female,28,7,0.0,2,1,0,28906.95,0
573.0,France,Male,43,5,0.0,1,0,1,85518.14,0
599.0,France,Male,41,2,157833.07,2,1,0,13083.32,0
748.0,France,Male,37,5,0.0,1,1,1,175588.46,0
445.0,Spain,Male,23,0,0.0,1,1,0,57784.11,0
612.0,France,Male,44,2,121717.05,2,1,1,152586.43,0
748.0,France,Male,27,9,0.0,2,0,1,69672.0,0
613.0,Germany,Female,32,10,0.0,2,1,1,103467.21,0
686.0,France,Female,47,6,0.0,1,1,0,162872.8,0
692.0,France,Male,26,0,0.0,2,1,1,5369.61,0
665.0,France,Male,34,1,0.0,2,1,1,137607.79,0
666.0,Spain,Male,32,0,119398.42,2,1,0,156993.2,0
704.0,Germany,Male,52,10,35995.52,1,1,1,69034.87,0
850.0,France,Male,43,1,0.0,1,1,1,34378.38,0
771.0,France,Male,27,9,0.0,2,1,0,42533.27,0
690.0,France,Female,39,6,0.0,1,1,0,48362.48,0
606.0,Germany,Female,33,1,0.0,1,1,1,62263.62,1
646.0,Spain,Female,22,7,0.0,1,1,1,119305.67,0
588.0,Spain,Female,50,6,87771.43,2,1,1,141112.13,0
717.0,France,Male,48,7,0.0,2,1,1,107159.25,0
460.0,France,Male,42,6,61117.94,2,1,1,136093.03,0
736.0,France,Male,35,5,0.0,1,0,0,62694.62,0
738.0,Germany,Female,51,8,87966.35,2,1,0,127759.5,0
521.0,Germany,Male,48,3,120749.34,2,1,1,19566.93,0
545.0,Spain,Female,29,9,112347.49,3,1,0,73193.73,1
722.0,France,Female,27,1,131129.99,1,1,1,89353.4,0
712.0,Spain,Male,43,3,0.0,2,1,0,41459.02,0
553.0,Germany,Female,55,5,88340.5,2,1,0,125865.11,1
702.0,Germany,Male,42,5,132883.26,1,0,1,153570.67,0
736.0,Spain,Female,40,3,0.0,1,0,1,197030.7,1
619.0,France,Female,36,9,137763.64,2,1,1,34280.55,0
556.0,Germany,Male,40,2,104662.85,1,1,0,182973.69,0
720.0,France,Male,40,10,91507.11,2,1,0,137564.55,0
689.0,Spain,Female,38,7,7413.38,2,1,1,12905.91,0
608.0,Spain,Female,53,10,98187.89,2,1,1,187315.14,0
727.0,France,Female,39,0,0.0,1,1,1,63447.09,0
581.0,France,Male,37,1,0.0,1,0,0,156573.33,0
812.0,Spain,Male,45,7,169348.92,1,0,1,68514.34,0
642.0,France,Female,30,10,112742.62,2,1,0,187888.38,0
654.0,Germany,Male,38,2,18445.44,1,1,0,64468.26,0
728.0,Germany,Male,50,9,56249.32,1,0,1,91837.69,1
688.0,Spain,Female,50,6,0.0,1,1,0,39743.2,1
636.0,Spain,Male,51,3,66865.01,1,1,0,12627.08,0
783.0,France,Male,23,10,30695.3,2,1,0,74154.05,0
774.0,Germany,Female,37,9,0.0,4,1,0,21063.8,1
678.0,Spain,Male,48,5,153445.73,1,0,0,171500.67,0
709.0,Spain,Female,43,5,0.0,1,0,1,44559.99,0
781.0,France,Male,31,7,82118.85,1,1,0,46967.74,0
807.0,France,Female,36,7,0.0,1,1,0,45068.59,0
751.0,Germany,Male,27,6,58725.27,1,1,1,36552.94,0
550.0,Germany,Female,19,7,182333.2,1,0,1,119311.43,0
529.0,France,Female,59,5,152737.46,1,1,0,123750.47,0
579.0,Germany,Female,54,8,0.0,2,1,0,147401.46,0
607.0,Germany,Female,50,10,177886.87,2,0,0,59854.69,1
375.0,Spain,Male,50,10,15806.14,2,1,1,90386.04,0
682.0,Spain,Male,49,3,87567.12,2,1,1,131144.73,0
693.0,France,Female,24,1,0.0,2,1,1,166873.05,0
518.0,Germany,Male,44,9,110277.48,2,1,0,55785.81,0
598.0,France,Male,36,6,114470.14,2,1,1,23806.66,0
579.0,France,Male,62,1,0.0,1,0,0,43577.3,0
540.0,France,Female,26,3,0.0,1,1,0,147841.06,1
678.0,France,Male,54,4,115928.41,1,1,1,15345.83,0
827.0,Germany,Male,36,8,0.0,2,0,0,98868.99,0
642.0,France,Female,46,2,200008.38,2,1,0,5490.55,1
694.0,Spain,Male,35,3,133647.56,1,1,0,187850.89,1
597.0,Spain,Male,34,3,0.0,2,1,0,41051.77,0
749.0,France,Male,40,2,0.0,2,1,1,10995.93,0
840.0,France,Male,33,5,95617.42,1,0,1,2590.78,0
796.0,France,Female,27,10,0.0,2,0,0,127159.77,0
543.0,Germany,Male,41,5,0.0,1,1,1,76198.78,0
530.0,Germany,Female,43,0,0.0,1,1,0,72083.48,0
433.0,France,Male,30,10,9667.15,1,1,1,151757.31,0
720.0,France,Male,33,0,93348.9,1,0,0,116889.17,0
634.0,France,Female,32,8,86187.74,2,1,0,62036.0,1
680.0,France,Female,45,2,174177.87,2,1,1,27671.7,0
594.0,Germany,Male,42,10,127719.16,1,1,1,99462.95,0
501.0,France,Female,32,4,77570.01,1,1,1,138583.1,0
622.0,Germany,Female,29,4,0.0,2,0,0,25239.49,1
632.0,Spain,Female,34,1,54170.65,2,1,0,87787.35,0
600.0,France,Male,57,5,0.0,2,1,0,155837.81,0
619.0,Spain,Male,26,1,0.0,2,1,1,19938.91,0
703.0,France,Female,34,7,119513.5,1,1,1,186493.06,0
498.0,Spain,Male,36,8,0.0,2,1,1,155363.79,0
556.0,France,Male,31,1,150860.35,2,1,0,185614.16,0
714.0,France,Male,34,0,122379.29,1,1,1,113239.56,0
570.0,France,Male,43,0,26397.39,1,1,1,161546.3,0
589.0,Spain,Female,64,7,0.0,1,0,1,32398.05,0
850.0,France,Male,58,3,80839.11,1,1,0,127432.84,0
597.0,France,Female,31,0,0.0,1,1,0,64416.81,0
635.0,Spain,Male,42,4,0.0,2,1,1,129324.67,0
647.0,Spain,Male,37,8,0.0,1,0,1,68371.18,0
494.0,Germany,Male,44,8,116558.16,1,1,0,76567.58,1
517.0,France,Female,52,3,0.0,2,0,1,18200.16,0
570.0,France,Female,31,5,101308.78,2,0,1,140515.26,0
526.0,Spain,Male,34,8,65004.34,2,1,0,149291.11,0
762.0,France,Female,20,2,0.0,2,1,1,138053.05,0
490.0,Spain,Male,51,1,0.0,1,1,1,25194.96,0
593.0,Spain,Female,48,9,0.0,1,0,1,196732.09,0
534.0,Germany,Male,44,2,0.0,2,1,1,155967.29,0
658.0,France,Male,57,6,87246.28,2,1,1,170691.66,0
631.0,Germany,Male,43,1,0.0,1,1,1,56564.35,0
850.0,France,Male,29,8,63243.59,3,1,1,59521.06,0
788.0,France,Female,26,8,137345.81,2,0,0,42750.69,0
697.0,France,Male,40,9,0.0,1,1,1,194312.4,0
604.0,Spain,Male,29,8,70756.77,2,0,1,59902.84,0
550.0,Germany,Male,40,10,0.0,2,0,1,105888.81,0
822.0,Spain,Male,41,9,105615.51,1,0,0,8595.48,0
838.0,Germany,Male,23,6,164354.97,2,1,1,10345.44,0
519.0,France,Male,44,3,0.0,1,1,1,14935.62,0
558.0,Spain,Female,42,9,0.0,2,1,1,127225.73,0
547.0,Germany,Female,47,0,135956.92,2,1,0,177969.87,0
631.0,France,Male,50,9,0.0,1,0,0,115266.46,0
500.0,Germany,Male,23,2,71193.59,2,0,1,58874.9,0
767.0,Spain,Female,37,5,78758.78,1,1,1,174568.87,0
673.0,Germany,Female,29,6,222231.66,2,1,0,76933.76,0
617.0,France,Female,39,4,0.0,2,0,0,112303.38,1
667.0,France,Female,51,0,0.0,2,1,0,140618.0,0
473.0,Germany,Female,48,1,0.0,1,1,0,6365.51,1
580.0,France,Female,32,0,39196.73,1,1,0,142832.86,0
730.0,Spain,Female,49,10,184150.5,2,0,1,179593.5,0
577.0,France,Female,41,8,0.0,1,1,0,75215.0,0
535.0,Spain,Female,43,7,111048.12,1,1,0,165681.81,0
679.0,France,Male,49,8,0.0,1,1,0,163437.55,0
571.0,Germany,Male,31,9,0.0,1,1,1,199950.82,0
730.0,Germany,Male,42,4,0.0,1,1,0,95302.91,0
550.0,Germany,Female,38,3,49528.69,1,1,0,21085.8,1
697.0,France,Male,37,1,76297.55,2,0,0,4304.01,0
686.0,France,Female,33,1,50711.14,2,1,1,91021.18,0
645.0,France,Female,38,6,189098.24,1,1,0,66807.71,1
752.0,Germany,Male,46,10,57702.61,4,1,0,35197.78,1
671.0,France,Male,43,3,0.0,2,1,1,96049.02,0
725.0,France,Female,43,1,0.0,1,1,1,117736.45,0
665.0,France,Male,36,6,0.0,1,1,0,14750.78,0
577.0,France,Male,34,8,0.0,1,1,1,58157.98,0
719.0,France,Male,41,10,33787.71,2,1,1,172573.66,0
641.0,France,Female,37,5,69686.55,3,0,1,174964.34,1
585.0,Germany,Female,43,8,0.0,1,0,0,76208.41,0
602.0,Germany,Female,33,0,39450.4,1,1,1,29717.6,0
447.0,Spain,Male,30,0,91048.42,2,1,1,95979.99,0
674.0,Spain,Male,33,6,0.0,2,1,0,9677.38,1
650.0,France,Male,37,5,99403.72,2,1,0,168536.3,0
590.0,Spain,Female,36,5,0.0,1,1,1,94125.99,0
515.0,Germany,Male,28,10,177013.0,2,1,1,100022.32,0
699.0,Germany,Male,51,0,220653.89,1,1,1,124237.71,0
627.0,France,Male,35,0,70885.72,1,1,0,74866.47,0
676.0,Germany,Male,33,5,0.0,1,1,0,51078.01,1
587.0,Germany,Male,55,3,9381.02,1,1,1,86909.16,0
798.0,France,Male,37,5,0.0,1,0,0,60093.73,0
735.0,France,Female,49,8,0.0,1,1,1,164061.31,0
762.0,Germany,Female,48,4,0.0,1,0,0,5735.63,0
653.0,Spain,Male,33,3,147255.91,2,1,1,17717.55,0
847.0,Germany,Male,67,0,96132.65,2,1,0,34733.69,1
802.0,France,Male,39,1,172425.12,4,1,1,88798.76,1
673.0,Germany,Male,39,4,56924.69,3,1,0,5559.0,1
734.0,France,Male,34,9,40533.13,1,1,0,88463.75,1
529.0,Germany,Female,34,1,0.0,2,1,1,9576.43,0
588.0,France,Female,38,8,186054.36,1,0,1,170285.84,0
698.0,France,Male,34,0,173327.06,1,1,0,70663.42,0
600.0,Spain,Female,22,5,0.0,2,1,0,52948.17,0
700.0,France,Female,18,6,20022.99,2,1,0,188231.2,0
558.0,Germany,Female,46,7,0.0,1,0,1,63833.43,0
679.0,Germany,Female,45,4,124786.55,1,1,0,95180.32,0
692.0,Spain,Female,39,10,120607.39,1,1,1,51446.22,0
754.0,France,Female,47,10,151901.72,1,1,0,141723.85,1
706.0,Spain,Male,37,3,118819.67,1,1,0,111513.2,0
709.0,France,Female,35,4,92399.4,1,1,0,64992.16,0
493.0,France,Male,44,7,80993.6,2,1,1,164237.44,0
502.0,Germany,Female,36,7,120010.93,1,1,1,82742.8,1
660.0,Spain,Female,37,10,0.0,1,1,1,193642.04,0
611.0,Germany,Female,35,8,179482.32,1,0,0,23897.06,0
622.0,France,Male,35,8,124718.93,2,1,0,5518.91,0
607.0,France,Female,28,6,0.0,2,1,0,154770.32,0
734.0,France,Male,44,7,146228.13,1,1,1,77303.77,0
602.0,France,Female,32,2,0.0,2,1,0,132766.48,0
702.0,France,Female,33,1,0.0,2,1,1,31283.53,0
415.0,Spain,Male,38,10,38818.16,1,1,0,145564.51,0
599.0,France,Male,39,3,0.0,1,1,0,28094.95,0
788.0,Germany,Male,30,1,0.0,2,0,1,127158.58,0
706.0,France,Female,26,1,0.0,1,1,0,73328.19,1
724.0,Spain,Female,38,8,157168.69,1,1,1,150944.43,0
655.0,France,Male,30,9,0.0,2,1,1,112144.85,0
638.0,Germany,Male,67,6,0.0,2,1,0,156865.63,0
695.0,Spain,Female,31,9,87953.5,2,1,1,106299.13,0
